placekey,latitude,longitude,street_address,city,region,postal_code,phone_number,open_hours,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
227-222@5x2-tm9-8n5,48.151155,-122.191065,17103 28th Dr NE Ste 101,Marysville,WA,98271,13606529086,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,289,231,"[15,20,12,2,13,14,6,4,10,10,9,14,11,8,6,10,9,4,6,16,10,8,4,5,8,7,9,11,13,6,9]",12631,20,"{""<5"":3,""5-10"":97,""11-20"":50,""21-60"":102,""61-120"":9,""121-240"":8,"">240"":20}","{""Walmart"":8,""Target"":8,""Costco"":7,""McDonald's"":7,""Costco Gasoline"":6,""Chevron"":6,""76"":6,""Starbucks"":5,""Taco Bell"":4,""Shell Oil"":4,""The Home Depot"":4,""Wendy's"":3,""Simon mall"":3,""Burger King"":3,""Safeway Fuel Station"":3,""Safeway"":3,""Mor Furniture for Less"":3,""ARCO"":3,""WinCo Foods"":2,""Jack in the Box"":2}","{""Walmart"":65,""McDonald's"":57,""Chevron"":53,""Starbucks"":52,""Shell Oil"":49,""Target"":45,""Costco"":40,""76"":39,""Taco Bell"":35,""Safeway Fuel Station"":32,""Safeway"":31,""Safeway Pharmacy"":29,""Costco Gasoline"":26,""Dollar Tree"":26,""Wendy's"":26,""Rite Aid"":26,""Dairy Queen"":25,""WinCo Foods"":25,""ARCO"":24,""Subway"":24}","[5,2,2,2,1,4,4,11,14,18,24,48,58,53,52,36,24,38,41,33,32,21,7,5]","{""Monday"":40,""Tuesday"":50,""Wednesday"":35,""Thursday"":46,""Friday"":50,""Saturday"":45,""Sunday"":23}","{""android"":103,""ios"":127}"
222-222@8t2-f55-rc5,30.389867,-97.733328,10515 N Mopac Expy Ste B200,Austin,TX,78759,15123400090,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,165,141,"[6,8,3,5,3,9,5,3,3,0,7,7,5,6,4,5,6,5,1,5,5,2,9,5,7,10,4,8,6,5,8]",15480,18,"{""<5"":4,""5-10"":62,""11-20"":27,""21-60"":62,""61-120"":8,""121-240"":2,"">240"":0}","{""Simon mall"":16,""DSW (Designer Shoe Warehouse)"":8,""Valero Energy"":5,""Walmart"":5,""Mighty Fine Burgers, Fries & Shakes"":5,""McDonald's"":5,""Starbucks"":4,""Chick-fil-A"":4,""Shell Oil"":4,""Sonic"":3,""Chevron"":3,""Whataburger"":3,""Walgreens"":3,""Dick's Sporting Goods"":3,""H-E-B"":3,""Connect Hearing"":3,""Exxon Mobil"":3,""Target"":2,""BJ's Restaurants"":2,""7-Eleven"":2}","{""Simon mall"":57,""H-E-B"":53,""Chick-fil-A"":52,""Starbucks"":48,""McDonald's"":47,""Exxon Mobil"":43,""Whataburger"":42,""Target"":40,""Shell Oil"":39,""Walmart"":37,""Valero Energy"":35,""Walgreens"":34,""Chevron"":30,""Sonic"":28,""7-Eleven"":28,""The Home Depot"":27,""Costco"":24,""CVS"":23,""Dairy Queen"":23,""Subway"":22}","[1,0,0,0,0,0,1,2,0,1,2,18,44,46,15,9,21,22,18,9,13,8,3,1]","{""Monday"":21,""Tuesday"":23,""Wednesday"":24,""Thursday"":21,""Friday"":30,""Saturday"":22,""Sunday"":24}","{""android"":56,""ios"":81}"
zzw-226@5s6-w7g-4d9,42.541023,-83.785752,8599 W Grand River Ave,Brighton,MI,48116,18102258302,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,276,245,"[13,15,10,5,6,10,4,8,15,14,6,7,9,9,11,9,6,5,6,5,8,7,11,6,9,17,5,7,7,13,13]",13568,16,"{""<5"":6,""5-10"":103,""11-20"":67,""21-60"":87,""61-120"":10,""121-240"":2,"">240"":1}","{""Target"":8,""McDonald's"":6,""Mobil"":6,""Meijer"":5,""Starbucks"":5,""Jo-Ann Fabric and Craft Stores"":4,""Walmart"":4,""BP"":3,""Costco"":3,""Michaels Stores"":3,""Kroger Fuel Center"":3,""Kohl's"":3,""Dick's Sporting Goods"":3,""Marshalls"":3,""Speedway"":2,""PetSmart"":2,""Five Below"":2,""Orangetheory Fitness"":2,""Qdoba Mexican Grill"":2,""Dairy Queen"":2}","{""McDonald's"":63,""Target"":49,""Walmart"":44,""Meijer"":42,""BP"":41,""Taco Bell"":41,""Speedway"":39,""Mobil"":36,""Kroger Fuel Center"":34,""Costco"":34,""Marathon"":32,""Wendy's"":31,""Dairy Queen"":31,""Culver's"":31,""Shell Oil"":31,""Sunoco"":29,""Starbucks"":28,""Subway"":28,""Buffalo Wild Wings"":23,""Jo-Ann Fabric and Craft Stores"":23}","[1,0,0,0,0,1,0,0,0,1,6,19,49,52,33,26,31,30,46,24,16,22,7,4]","{""Monday"":36,""Tuesday"":29,""Wednesday"":28,""Thursday"":46,""Friday"":63,""Saturday"":49,""Sunday"":25}","{""android"":88,""ios"":159}"
zzw-222@63j-xr3-tgk,40.143942,-82.989405,1140 Polaris Pkwy,Columbus,OH,43240,16147811320,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,505,437,"[17,12,8,7,15,22,13,16,24,12,10,13,21,13,30,22,17,19,11,17,23,23,15,15,14,12,17,23,16,11,17]",9435,11,"{""<5"":22,""5-10"":223,""11-20"":82,""21-60"":150,""61-120"":22,""121-240"":4,"">240"":2}","{""Speedway"":7,""McDonald's"":7,""Kroger Fuel Center"":5,""Marathon"":5,""Starbucks"":4,""Walmart"":4,""Kroger"":4,""Target"":3,""Chick-fil-A"":3,""Shell Oil"":3,""BP"":3,""Costco"":3,""CVS"":3,""OhioHealth"":3,""Planet Fitness"":2,""Walgreens"":2,""Graeter's Ice Cream"":2,""Wendy's"":2,""Duchess"":2,""Residence Inn by Marriott"":2}","{""McDonald's"":62,""Wendy's"":49,""Kroger Fuel Center"":48,""Walmart"":47,""Kroger"":44,""Starbucks"":43,""Target"":39,""Speedway"":38,""Marathon"":36,""Chick-fil-A"":34,""BP"":30,""Taco Bell"":28,""Shell Oil"":27,""CVS"":26,""Raising Cane's"":26,""Subway"":25,""Dollar Tree"":25,""Meijer"":24,""UDF (United Dairy Farmers)"":23,""Dairy Queen"":23}","[0,1,1,0,0,0,0,0,1,5,14,48,79,62,55,56,57,55,65,71,57,42,6,0]","{""Monday"":51,""Tuesday"":77,""Wednesday"":72,""Thursday"":102,""Friday"":84,""Saturday"":69,""Sunday"":50}","{""android"":139,""ios"":295}"
22h-222@5z4-zvh-nyv,34.053511,-118.464876,11690 San Vicente Blvd,Los Angeles,CA,90049,14246524336,"{ ""Mon"": [[""10:30"", ""22:00""]], ""Tue"": [[""10:30"", ""22:00""]], ""Wed"": [[""10:30"", ""22:00""]], ""Thu"": [[""10:30"", ""22:00""]], ""Fri"": [[""10:30"", ""22:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [[""10:30"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,97,74,"[6,2,1,1,3,3,5,2,2,1,0,4,2,4,5,3,5,4,3,2,5,3,4,1,1,2,7,4,5,2,5]",6642,13,"{""<5"":0,""5-10"":40,""11-20"":14,""21-60"":20,""61-120"":7,""121-240"":4,"">240"":12}","{""Starbucks"":7,""McDonald's"":5,""76"":4,""Burger Lounge"":4,""Target"":3,""Chevron"":3,""El Pollo Loco"":3,""ARCO"":3,""CorePower Yoga"":3,""Tender Greens"":2,""Taco Bell"":2,""Pressed Juicery"":2,""7-Eleven"":2,""Ralphs"":2,""Smart & Final"":2,""United States Postal Service (USPS)"":2,""CVS"":2,""Mendocino Farms"":1,""Katsuya Restaurant"":1,""Trader Joe's"":1}","{""Starbucks"":61,""Chevron"":39,""McDonald's"":39,""In-N-Out Burger"":35,""Target"":32,""Ralphs"":32,""76"":27,""CVS"":27,""ARCO"":24,""Shell Oil"":24,""Trader Joe's"":23,""7-Eleven"":23,""Costco"":22,""Chick-fil-A"":22,""Westfield"":19,""The Coffee Bean & Tea Leaf"":19,""Ross Stores"":16,""Shake Shack"":16,""Chevron Extra Mile"":16,""California Pizza Kitchen"":15}","[0,0,0,0,0,1,2,5,7,10,11,20,18,16,13,12,14,7,11,14,20,7,4,3]","{""Monday"":12,""Tuesday"":14,""Wednesday"":18,""Thursday"":21,""Friday"":13,""Saturday"":13,""Sunday"":6}","{""android"":24,""ios"":50}"
224-222@63j-cwx-yy9,38.962019,-84.678418,9039 US Highway 42 Ste A,Union,KY,41091,18597952890,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,349,292,"[10,9,9,11,10,10,7,11,6,11,13,14,19,12,9,9,14,10,9,8,14,12,16,10,17,8,6,13,14,13,15]",4331,10,"{""<5"":16,""5-10"":206,""11-20"":66,""21-60"":48,""61-120"":5,""121-240"":4,"">240"":4}","{""Kroger"":26,""McDonald's"":8,""Kroger Fuel Center"":7,""Starbucks"":7,""Chick-fil-A"":5,""Walmart"":4,""Speedway"":4,""PetPeople"":4,""Sonic"":3,""Panera Bread"":3,""Costco"":3,""Taco Bell"":3,""Wendy's"":3,""UDF (United Dairy Farmers)"":2,""Marathon"":2,""Planet Fitness"":2,""The Home Depot"":2,""St. Elizabeth Healthcare"":2,""Subway"":2,""Target"":2}","{""Kroger"":84,""McDonald's"":73,""Kroger Fuel Center"":51,""Chick-fil-A"":50,""Starbucks"":47,""Walmart"":47,""Wendy's"":46,""Speedway"":42,""Skyline Chili"":36,""Target"":35,""Shell Oil"":33,""Marathon"":32,""Taco Bell"":31,""BP"":29,""UDF (United Dairy Farmers)"":29,""Subway"":28,""Pizza Hut"":27,""Walgreens"":26,""St. Elizabeth Healthcare"":26,""Panera Bread"":26}","[0,0,3,2,1,0,0,2,8,6,14,34,43,46,37,33,33,40,49,42,25,14,4,1]","{""Monday"":41,""Tuesday"":43,""Wednesday"":46,""Thursday"":56,""Friday"":53,""Saturday"":59,""Sunday"":51}","{""android"":74,""ios"":218}"
228-222@5qv-x9c-mc5,32.844354,-96.992035,2800 N Belt Line Rd,Irving,TX,75062,19728700915,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,381,325,"[9,12,18,4,7,32,10,9,7,16,10,15,9,11,6,14,14,19,8,12,11,24,9,15,11,19,8,5,13,14,10]",6875,12,"{""<5"":11,""5-10"":168,""11-20"":68,""21-60"":125,""61-120"":6,""121-240"":1,"">240"":2}","{""QuikTrip"":9,""Chick-fil-A"":8,""McDonald's"":8,""Shell Oil"":7,""Walmart"":6,""Exxon Mobil"":5,""Starbucks"":5,""Walgreens"":4,""Sonic"":4,""7-Eleven"":4,""Taco Bell"":3,""The Home Depot"":3,""Jack in the Box"":3,""Kroger Fuel Center"":3,""Target"":3,""On The Border"":3,""Whataburger"":2,""Valero Energy"":2,""CVS"":2,""Planet Fitness"":2}","{""Walmart"":64,""McDonald's"":62,""QuikTrip"":53,""Shell Oil"":52,""Chick-fil-A"":46,""Target"":43,""Whataburger"":41,""Sonic"":41,""Exxon Mobil"":40,""Starbucks"":36,""Valero Energy"":34,""Jack in the Box"":33,""Family Dollar Stores"":32,""Chevron"":31,""Walgreens"":30,""7-Eleven"":30,""CVS"":30,""RaceTrac"":28,""Taco Bell"":25,""The Home Depot"":25}","[1,1,1,2,1,1,1,1,2,3,7,48,61,62,53,45,33,34,45,36,42,35,10,3]","{""Monday"":49,""Tuesday"":61,""Wednesday"":37,""Thursday"":61,""Friday"":56,""Saturday"":73,""Sunday"":44}","{""android"":158,""ios"":169}"
zzy-225@8ts-3nz-hqz,32.163959,-110.989617,1202 W Irvington Rd,Tucson,AZ,85714,15202940059,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,246,227,"[11,3,2,6,7,9,6,10,9,10,10,7,5,8,10,7,7,3,10,14,4,9,16,7,5,13,4,11,7,9,7]",8018,10,"{""<5"":10,""5-10"":122,""11-20"":34,""21-60"":66,""61-120"":6,""121-240"":2,"">240"":6}","{""Walmart"":9,""McDonald's"":9,""Target"":7,""QuikTrip"":7,""Fry's Food & Drug Stores"":7,""Circle K Gas"":6,""Starbucks"":5,""Home2 Suites"":5,""Family Dollar Stores"":5,""Circle K"":5,""Planet Fitness"":4,""Speedway"":4,""Five Below"":3,""Chuze Fitness"":3,""Costco"":3,""Walgreens"":3,""Dollar Tree"":3,""Taco Bell"":3,""The Home Depot"":3,""PetSmart"":3}","{""Walmart"":74,""McDonald's"":68,""Circle K Gas"":49,""QuikTrip"":48,""Target"":47,""Circle K"":47,""Starbucks"":47,""Fry's Food & Drug Stores"":43,""Walgreens"":41,""Costco"":36,""Taco Bell"":32,""Panda Express"":31,""Eegee's"":30,""Dollar Tree"":30,""Family Dollar Stores"":30,""Chevron"":28,""Mattress Firm"":28,""Dutch Bros Coffee"":26,""Subway"":26,""Speedway"":25}","[1,0,0,0,0,0,0,0,0,2,8,25,42,33,18,20,20,37,39,35,35,20,8,6]","{""Monday"":37,""Tuesday"":32,""Wednesday"":29,""Thursday"":47,""Friday"":44,""Saturday"":33,""Sunday"":24}","{""android"":108,""ios"":116}"
22d-222@5s8-c5h-t7q,45.052029,-93.063364,925 County Road E E Ste 150,Vadnais Heights,MN,55127,16514867129,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,316,263,"[20,8,5,2,11,20,5,10,12,6,3,11,10,9,12,12,9,4,3,16,16,6,14,10,9,14,17,11,16,4,11]",10612,19,"{""<5"":6,""5-10"":128,""11-20"":41,""21-60"":97,""61-120"":23,""121-240"":16,"">240"":5}","{""Target"":10,""Holiday Station"":7,""Walmart"":7,""McDonald's"":6,""Jersey Mike's"":5,""Kwik Trip"":4,""Speedway"":4,""Panera Bread"":4,""Caribou Coffee"":3,""Subway"":3,""Anytime Fitness"":2,""BP"":2,""Dairy Queen"":2,""Culver's"":2,""Pet Supplies Plus"":2,""Cub Foods"":2,""Starbucks"":2,""Lifetime Fitness"":2,""Sam's Club"":2,""PetSmart"":2}","{""McDonald's"":66,""Target"":65,""Holiday Station"":60,""Walmart"":52,""Kwik Trip"":47,""Speedway"":39,""Subway"":35,""Caribou Coffee"":33,""Dairy Queen"":32,""Starbucks"":30,""Walgreens"":30,""Culver's"":29,""Cub Foods"":26,""Chick-fil-A"":25,""Jersey Mike's"":24,""BP"":24,""Taco Bell"":23,""Wendy's"":23,""Panera Bread"":23,""Dollar Tree"":22}","[3,1,0,0,0,0,0,0,6,19,23,44,54,32,34,35,40,40,46,37,31,24,11,7]","{""Monday"":39,""Tuesday"":63,""Wednesday"":41,""Thursday"":64,""Friday"":50,""Saturday"":41,""Sunday"":18}","{""android"":108,""ios"":155}"
22q-222@5yv-j9t-gzf,36.163273,-115.158741,875 S Grand Central Pkwy Ste 1660,Las Vegas,NV,89106,17023840107,"{ ""Mon"": [[""10:45"", ""20:00""]], ""Tue"": [[""10:45"", ""20:00""]], ""Wed"": [[""10:45"", ""20:00""]], ""Thu"": [[""10:45"", ""20:00""]], ""Fri"": [[""10:45"", ""21:00""]], ""Sat"": [[""10:45"", ""21:00""]], ""Sun"": [[""10:45"", ""20:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,396,328,"[11,17,13,14,17,11,12,11,14,15,13,17,11,12,13,10,13,10,17,11,11,16,19,10,10,10,10,18,10,11,9]",433751,21,"{""<5"":9,""5-10"":83,""11-20"":93,""21-60"":149,""61-120"":35,""121-240"":17,"">240"":10}","{""Simon mall"":100,""MGM Resorts"":22,""Caesars Entertainment"":15,""Nike"":13,""Shake Shack"":10,""Subway"":9,""The Cheesecake Factory"":8,""Auntie Anne's"":7,""Disney Store"":7,""Haagen Dazs"":6,""Hilton International"":6,""Banana Republic"":5,""True Religion Apparel"":5,""AG Jeans"":5,""Chevron"":5,""Starbucks"":4,""In-N-Out Burger"":4,""Zumiez"":4,""McDonald's"":4,""GUESS Factory"":4}","{""Simon mall"":100,""Walmart"":56,""MGM Resorts"":55,""McDonald's"":52,""Starbucks"":46,""Target"":44,""Caesars Entertainment"":44,""Chevron"":39,""Shell Oil"":36,""Subway"":34,""Costco"":30,""Chick-fil-A"":30,""Walgreens"":29,""In-N-Out Burger"":24,""ARCO"":24,""Ross Stores"":23,""7-Eleven"":22,""Taco Bell"":21,""Jack in the Box"":21,""CVS"":21}","[6,3,1,1,1,2,2,4,2,6,24,43,69,73,57,75,52,52,71,39,26,21,11,6]","{""Monday"":61,""Tuesday"":43,""Wednesday"":53,""Thursday"":61,""Friday"":71,""Saturday"":60,""Sunday"":47}","{""android"":168,""ios"":157}"
22j-222@64g-cw8-5zz,36.759305,-76.00714,2137 Upton Dr Ste 328,Virginia Beach,VA,23454,17574273241,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,452,319,"[12,15,17,7,15,26,8,14,21,15,10,19,11,14,13,20,17,13,16,19,17,15,18,13,17,12,11,13,7,18,9]",5719,13.5,"{""<5"":22,""5-10"":182,""11-20"":58,""21-60"":117,""61-120"":12,""121-240"":18,"">240"":43}","{""Walmart"":10,""McDonald's"":8,""Chick-fil-A"":8,""Target"":8,""7-Eleven"":8,""Exxon Mobil"":5,""Taco Bell"":4,""Wawa"":4,""Dollar Tree"":4,""Sonic"":4,""Starbucks"":3,""Panera Bread"":3,""Subway"":3,""Buffalo Wild Wings"":3,""Wendy's"":3,""Red Robin Gourmet Burgers"":3,""Onelife Fitness"":3,""Five Guys"":3,""Navy Exchange"":3,""Big Lots Stores"":2}","{""Walmart"":64,""McDonald's"":63,""Chick-fil-A"":61,""7-Eleven"":57,""Exxon Mobil"":53,""Target"":47,""Starbucks"":44,""Wendy's"":41,""Dollar Tree"":38,""Taco Bell"":37,""Food Lion"":34,""Sonic"":30,""Wawa"":30,""Panera Bread"":28,""Subway"":27,""Shell Oil"":24,""BP"":23,""Burger King"":22,""Dunkin'"":22,""The Home Depot"":22}","[2,1,1,1,1,1,8,19,28,30,47,78,113,105,100,77,65,68,64,62,37,29,9,3]","{""Monday"":62,""Tuesday"":67,""Wednesday"":52,""Thursday"":61,""Friday"":92,""Saturday"":71,""Sunday"":47}","{""android"":74,""ios"":244}"
zzw-222@627-wk2-8sq,40.651022,-74.349318,117 E Broad St,Westfield,NJ,7090,19082322709,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,161,140,"[2,5,2,2,4,7,4,6,6,5,4,6,7,4,7,7,3,10,4,6,5,7,7,1,6,6,6,5,4,7,6]",3737,22,"{""<5"":2,""5-10"":41,""11-20"":25,""21-60"":70,""61-120"":14,""121-240"":6,"">240"":3}","{""Dunkin'"":6,""Starbucks"":5,""Stop & Shop"":4,""CVS"":4,""McDonald's"":3,""Wendy's"":3,""Kings Food Markets"":3,""Wawa"":3,""Dollar Tree"":3,""Party City"":2,""QuickChek"":2,""&pizza"":2,""Five Guys"":2,""ShopRite"":2,""Cold Stone Creamery"":2,""Walmart"":1,""Trader Joe's"":1,""Verizon Wireless"":1,""BP"":1,""Sav-on Pharmacy"":1}","{""Dunkin'"":61,""Starbucks"":46,""CVS"":39,""McDonald's"":36,""ShopRite"":31,""Wawa"":29,""Target"":29,""7-Eleven"":29,""Exxon Mobil"":25,""Simon mall"":24,""Wendy's"":24,""QuickChek"":24,""Walgreens"":23,""Shell Oil"":21,""BP"":21,""Stop & Shop"":21,""Walmart"":19,""Dollar Tree"":19,""Trader Joe's"":18,""The Home Depot"":16}","[0,0,0,0,0,1,1,1,2,2,6,14,31,26,19,14,11,19,29,25,16,20,9,4]","{""Monday"":20,""Tuesday"":26,""Wednesday"":18,""Thursday"":26,""Friday"":32,""Saturday"":17,""Sunday"":22}","{""android"":25,""ios"":114}"
zzw-222@627-wh3-9cq,40.677216,-73.972255,347 Flatbush Ave,Brooklyn,NY,11238,17182303102,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,258,220,"[8,8,8,8,15,4,13,6,6,3,9,3,9,9,9,5,10,7,9,10,7,6,7,13,7,4,8,14,6,12,15]",5873,18.5,"{""<5"":8,""5-10"":89,""11-20"":53,""21-60"":64,""61-120"":19,""121-240"":11,"">240"":14}","{""Starbucks"":6,""BP"":4,""McDonald's"":4,""Baskin Robbins"":2,""Wendy's"":2,""Mobil"":2,""Dunkin'"":2,""Speedway"":2,""7-Eleven"":2,""Stop & Shop"":2,""Dollar Tree"":2,""BareBurger"":1,""Barnes and Noble"":1,""Domino's Pizza"":1,""KFC"":1,""Golden Krust Caribbean Bakery and Grill"":1,""Westfield"":1,""CVS"":1,""Sunoco"":1,""Key Food"":1}","{""McDonald's"":45,""Starbucks"":41,""Dunkin'"":40,""BP"":33,""Baskin Robbins"":24,""Target"":23,""Mobil"":21,""Walgreens"":21,""Popeyes Louisiana Kitchen"":20,""Burger King"":20,""Wendy's"":19,""Sunoco"":19,""Subway"":19,""CVS"":18,""Walmart"":15,""Dollar Tree"":15,""The Home Depot"":14,""7-Eleven"":14,""BJ's Wholesale Club"":14,""Taco Bell"":12}","[8,6,4,3,5,7,8,14,20,19,27,31,27,35,41,38,36,31,43,24,25,27,28,8]","{""Monday"":31,""Tuesday"":31,""Wednesday"":43,""Thursday"":35,""Friday"":38,""Saturday"":49,""Sunday"":31}","{""android"":112,""ios"":112}"
zzw-22j@63r-67q-3kf,38.996719,-77.026252,907 Ellsworth Dr,Silver Spring,MD,20910,13016083688,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",,,,,,,,,,,,,
223-222@5pj-5nm-8jv,38.59192,-89.985535,6415 N Illinois St,Fairview Heights,IL,62208,16183986655,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,819,685,"[35,30,33,7,23,42,20,16,27,32,19,20,23,21,31,29,35,22,25,29,20,25,28,36,19,19,18,28,41,29,37]",17675,16,"{""<5"":14,""5-10"":339,""11-20"":134,""21-60"":276,""61-120"":50,""121-240"":5,"">240"":1}","{""Walmart"":10,""McDonald's"":9,""Circle K Gas"":7,""Target"":6,""Circle K"":6,""Chick-fil-A"":5,""Casey's General Stores"":4,""Starbucks"":4,""Walgreens"":4,""Taco Bell"":4,""MotoMart"":4,""Dollar General"":4,""BP"":3,""Club Fitness"":3,""Sam's Club"":3,""Kohl's"":3,""Lowe's"":2,""Five Below"":2,""Dairy Queen"":2,""Ross Stores"":2}","{""Walmart"":71,""McDonald's"":68,""Target"":44,""Circle K Gas"":43,""Walgreens"":43,""Taco Bell"":41,""Chick-fil-A"":39,""Circle K"":36,""Dollar General"":36,""Starbucks"":36,""Casey's General Stores"":35,""Dairy Queen"":33,""BP"":32,""MotoMart"":30,""CVS"":28,""Shell Oil"":28,""Subway"":27,""Wendy's"":26,""Dollar Tree"":25,""Phillips 66"":25}","[0,0,0,0,1,1,2,3,9,26,43,94,133,136,115,73,75,97,104,73,58,30,5,2]","{""Monday"":87,""Tuesday"":112,""Wednesday"":89,""Thursday"":148,""Friday"":143,""Saturday"":173,""Sunday"":67}","{""android"":275,""ios"":411}"
zzy-224@5s8-c69-7dv,45.012798,-93.1703,860 Rosedale Shopping Ctr,Roseville,MN,55113,16516332300,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",,,,,,,,,,,,,
